Date Published,News Outlet,Title
2023-11-07T15:09:02Z,CBS News,"Father of kidnapped Israeli girl makes plea: ""At least let the children go"""
2023-11-07T13:53:58Z,NBC News,"Chile's Palestinian community, largest outside Middle East, makes its voice heard on Gaza"
2023-11-07T14:27:21Z,BBC News,Jewish man dies after dispute at duelling Israel-Palestinian protests
2023-11-07T22:42:00Z,CBS News,Biden says he asked Netanyahu for a pause in fighting on Monday
2023-11-07T18:59:02Z,CBS News,"Netanyahu says Israel will have ""security responsibility"" in Gaza after war"
2023-11-07T18:22:00Z,CBS News,House to take up renewed effort to censure Tlaib amid bipartisan backlash
2023-11-07T23:29:28Z,MSNBC,What is Hamas' hostage endgame?
2023-11-07T22:57:03Z,CBS News,Family members of Israeli hostages speak out
2023-11-08T19:10:41Z,CBS News,"What's the difference between a ""pause"" and a ""cease-fire"" in the Israel-Hamas war?"
2023-11-08T22:08:14Z,ABC News,French authorities investigating possible foreign link to Star of David graffiti
2023-11-08T08:47:45Z,NBC News,Israel says troops are in 'heart' of Gaza City
2023-11-08T05:58:25Z,BBC News,Holocaust survivor George Shefi retraces escape 85 years on
2023-11-08T09:26:02Z,BBC News,"Israel-Gaza conflict: Mohamed Salah's social media post ""an example"" for sport"
2023-11-08T11:10:05Z,BBC News,Police warn of UK attack risk as terror hotline calls surge
2023-11-08T13:44:08Z,CBS News,House votes to censure Rep. Rashida Tlaib over controversial remarks about Israel and Palestine war
2023-11-08T15:16:31Z,CBS News,Embedding with Israeli forces inside Gaza
2023-11-08T09:13:13Z,ABC News,North Korea threatens to respond to propaganda leaflets with a 'shower of shells'
2023-11-08T00:35:39Z,CBS News,Inside Israel's ground assault in Gaza
2023-11-08T13:44:53Z,CBS News,CBS News' Charlie D'Agata joins Israel Defense Forces on an embed inside Gaza
2023-11-08T12:52:43Z,BBC News,Hezbollah warns of regional war if Gaza bombing goes on
2023-11-08T00:00:48Z,CBS News,An inside look at Israel's ground assault in Gaza
2023-11-08T20:38:03Z,CBS News,"Without Israeli hostages released, is there a chance for a humanitarian pause in Gaza?"
2023-11-08T14:06:22Z,Politico,Ron DeSantis' biggest donor considers abandoning him for Trump
2023-11-09T02:40:00Z,BBC News,The Jews and Arabs coexisting in crisis
2023-11-09T16:05:00Z,CBS News,Israel agrees to daily 4-hour humanitarian pauses in northern Gaza fighting
2023-11-09T03:30:29Z,CBS News,Israel says these photos show Hamas rockets in and near U.N. facilities in Gaza
2023-11-09T20:12:58Z,BBC News,Battles rage near Gaza City hospitals as thousands more flee
2023-11-09T15:17:17Z,CBS News,State Department rushes to respond to internal outcry over Israel-Hamas war
2023-11-09T01:14:53Z,CBS News,Israeli forces continue push into Gaza City
2023-11-09T11:33:21Z,BBC News,Pro-Palestinian protesters scale Scottish Parliament roof
2023-11-09T13:26:17Z,CBS News,"The Associated Press reports possible ceasefire that could allow for Gaza aid, hostage release"
2023-11-09T20:42:48Z,CBS News,"""Unprecedented surge"" in anti-Arab, anti-Muslim incidents reported in U.S."
2023-11-09T00:30:10Z,CBS News,"CIA chief heads to Doha as hostage, aid efforts continue amid Israel-Hams war"
2023-11-09T19:28:02Z,CBS News,Daily humanitarian pauses in Gaza: What to know
2023-11-09T15:00:02Z,CBS News,"Negotiations underway for 3-day humanitarian cease-fire in Gaza, AP reports"
2023-11-09T22:14:25Z,Politico,Who’s the biggest China Hawk? GOP candidates beat up on TikTok.
2023-11-08T07:32:14Z,BBC News,Israel-Gaza: Malaysia will maintain ties with Hamas says PM Anwar Ibrahim
2023-11-08T12:57:14Z,BBC News,European Commission calls for talks on Ukraine membership
2023-11-10T19:49:33Z,CBS News,Hamas-run health ministry releases video inside Al-Shifa hospital in Gaza
2023-11-10T22:50:20Z,MSNBC,DeSantis said he 'deactivated' a Palestinian student group in Florida. Not quite.
2023-11-10T17:57:47Z,CBS News,Christie to visit Israel to meet with families of hostages held by Hamas
2023-11-10T22:27:11Z,BBC News,France's Macron urges Israel to stop killing Gaza's women and children
2023-11-10T01:09:00Z,CBS News,Israel agrees to a daily 4-hour pause in fighting
2023-11-10T02:27:00Z,CBS News,"U.S. isolating itself by rejecting Israel-Hamas cease-fire calls, expert warns"
2023-11-10T15:34:47Z,ABC News,'From the river to the sea': Why a 6-word phrase sparks fury and passion over the Israel-Hamas war
2023-11-10T17:48:39Z,CBS News,"Ukrainian mom in Gaza: ""I don't want to go from one war to another"""
2023-11-10T15:10:38Z,BBC News,Montreal police probe shots fired at Jewish schools
2023-11-09T02:50:00Z,CBS News,Concerns grow over free speech in Israel amid war
2023-11-10T02:06:00Z,CBS News,Israel sets pauses in Gaza fighting amid international pressure
2023-11-10T17:37:02Z,CBS News,"Blinken says too many Palestinians have been killed, praises humanitarian pauses"
2023-11-09T10:00:00Z,Politico,Junior leader turned Biden foe: How Dean Phillips fell from Democratic grace
2023-11-10T13:57:16Z,CBS News,The stranded fathers of Gaza
2023-11-11T01:30:00Z,BBC News,BBC OS Conversations: Israeli losses
2023-11-11T21:39:20Z,BBC News,Watch: Massive crowds in London demand ceasefire
2023-11-10T13:01:36Z,Associated Press,Le Pen raises storm over plan to march against antisemitism...
2023-11-11T15:00:02Z,Associated Press,IDF attacks put it at odds with allies...
2023-11-10T14:26:29Z,CBS News,Humanitarian pauses set to allow Palestinian civilians to flee northern Gaza
2023-11-10T02:46:02Z,CBS News,11/9: Prime Time with John Dickerson
2023-11-12T21:57:06Z,BBC News,Man grabs Greta Thunberg's microphone after pro-Palestinian chants at climate rally
2023-11-12T07:02:48Z,ABC News,Heavy fighting rages near main Gaza hospital as Netanyahu dismisses calls for cease-fire
2023-11-12T17:52:00Z,CBS News,"President Isaac Herzog says Israel is ""doing our utmost according to international humanitarian law"""
2023-11-12T21:17:11Z,CBS News,"More than 180,000 march in France against antisemitism"
2023-11-12T17:09:00Z,CBS News,"Open: This is ""Face the Nation with Margaret Brennan,"" Nov. 12, 2023"
2023-11-12T00:06:29Z,ABC News,Netanyahu rejects growing calls for a cease-fire as Israel battles Hamas outside main Gaza hospital
2023-11-11T23:18:29Z,ABC News,London pro-Palestinian march passes off peacefully but police clash with far-right protesters
2023-11-11T00:06:34Z,ABC News,"AP PHOTOS: Anxiety, grief and despair grip Gaza and Israel on week 5 of the Israel-Hamas war"
2023-11-11T14:26:53Z,CBS News,"White House supports daily pauses, calls for civilian protections in Gaza amid protests"
2023-11-11T14:27:38Z,CBS News,Catastrophic conditions inside Gaza's hospitals
2023-11-12T20:46:35Z,ABC News,"GOP hopeful Chris Christie visits Israel, says the US must show solidarity in war against Hamas"
2023-11-11T20:19:41Z,Politico,Johnson leans into conservative demands on plan to avert shutdown
2023-11-11T15:28:54Z,Politico,"McDaniel defends RNC record, fires back at Ramaswamy"
2023-11-12T17:27:53Z,CBS News,"Transcript: Sen. Mark Warner, chair of Senate Intelligence committee, on ""Face the Nation,"" Nov. 12, 2023"
2023-11-13T15:19:58Z,BBC News,Israeli reservist: I chose to fight but don't know if I'll come back alive
2023-11-13T10:40:24Z,BBC News,Toddler among US hostages in Gaza - White House
2023-11-13T22:02:26Z,BBC News,Al-Shifa: Bodies piling up and rotting at Gaza's main hospital
2023-11-13T09:38:59Z,CBS News,"8 dead in U.S. strikes on Iran-backed targets in Syria, war monitor says"
2023-11-13T13:50:11Z,CBS News,White House confirms 3-year-old American is among hostages in Gaza
2023-11-13T05:26:46Z,ABC News,"For news organizations, the flood of Gaza war video is proving both illuminating and troubling"
2023-11-13T11:00:00Z,MSNBC,Why the new hot move in the House is calling out your coworkers
2023-11-13T07:35:04Z,ABC News,"Thousands flee Gaza's main hospital but hundreds, including babies, still trapped by fighting"
2023-11-13T15:42:41Z,CBS News,"WHO says Gaza's largest hospital no longer functioning, Israel says it's a Hamas base"
2023-11-13T19:48:44Z,NBC News,‘Nakba 2023’: Israel right-wing ministers' comments add fuel to Palestinian fears
2023-11-13T23:50:20Z,ABC News,Israel says Hamas is using Gaza's biggest hospital for cover. Hundreds of people are trapped inside
2023-11-13T08:22:25Z,ABC News,Live updates | Fighting outside Gaza's largest hospital prompts thousands to flee
2023-11-13T18:54:00Z,CBS News,"Situation at Gaza's largest hospital ""extremely desperate,"" Red Cross spokesperson says"
2023-11-13T05:18:28Z,ABC News,Biden's early certitude on Israel gives way to the complexities and casualties of a brutal war
2023-11-12T11:18:35Z,ABC News,"Dubai air chiefs summit, sponsored by Israeli firm, avoids discussing strikes as Hamas war rages"
2023-11-14T11:44:15Z,BBC News,Israel confirms death of soldier held hostage in Gaza
2023-11-14T23:57:00Z,CBS News,"Teachers confront social media misinformation as they teach about Israel, Gaza"
2023-11-14T16:16:00Z,CBS News,Biden calls on Israel to protect Al-Shifa hospital in Gaza
2023-11-14T01:00:00Z,CBS News,American mom reunites with son after escaping Gaza
2023-11-14T16:58:33Z,CBS News,Tens of thousands expected at March for Israel in Washington
2023-11-14T13:43:25Z,CBS News,Biden says Gaza's largest hospital must be protected
2023-11-14T13:02:07Z,ABC News,"Renowned Candian-born Israeli peace activist, Vivian Silver, confirmed killed in Hamas attack"
2023-11-14T17:46:02Z,CBS News,"March for Israel rally underway in Washington, D.C."
2023-11-14T18:26:03Z,NBC News,"As outrage grows over fate of babies in Gaza hospital, Israel offers incubators and fuel"
2023-11-14T01:00:00Z,CBS News,Fighting continues to impact Gaza's largest hospital
2023-11-14T19:20:00Z,CBS News,What the March for Israel rally supporters are marching for in D.C.
2023-11-14T16:32:45Z,CBS News,Gaza hospital workers scrambling to save newborn babies
2023-11-14T21:30:33Z,ABC News,"Tempers flare at Capitol: McCarthy denies outburst, senator dares witness to fight"
2023-11-14T05:03:18Z,BBC News,David Cameron to return to cabinet table after seven years
2023-11-14T23:05:48Z,CNN,How antisemitic hate groups are using artificial intelligence in the wake of Hamas attacks
2023-11-14T00:51:00Z,CBS News,U.S. launches airstrikes at Iranian targets in Syria
2023-11-15T13:36:25Z,BBC News,First fuel tanker enters Gaza from Egypt since start of war
2023-11-15T15:37:43Z,ABC News,China's 'moderately optimistic' view ahead of Biden-Xi meeting: ANALYSIS
2023-11-15T00:48:22Z,CBS News,Plymouth family returns home after escaping Israel-Hamas war in Gaza
2023-11-15T00:10:01Z,ABC News,"Person of interest identified in alleged bias attack on father, sources say"
2023-11-15T15:13:03Z,CBS News,Father hopes for daughter's return after she's taken hostage by Hamas
2023-11-15T12:00:19Z,Associated Press,IDF raid Gaza's largest hospital...
2023-11-15T17:28:21Z,MSNBC,Why televangelist John Hagee was a shocking March for Israel speaker
2023-11-15T05:01:02Z,CBS News,11/14: CBS Evening News
2023-11-15T13:27:25Z,CBS News,Eye Opener: Israel raids Gaza's largest hospital
2023-11-15T10:00:17Z,CBS News,"""Multiple investigations into individuals affiliated"" with Hamas, Wray to testify"
2023-11-15T13:37:17Z,CBS News,"Tens of thousands of Israel supporters rally in Washington, D.C."
2023-11-15T20:00:00Z,ABC News,"3 Jewish students sue NYU, claiming college failed to protect them from antisemitism"
2023-11-15T19:21:03Z,CBS News,Israeli troops raided Gaza's Al-Shifa hospital. Here is what they were looking for.
2023-11-15T14:56:43Z,CBS News,Father clings to hope for daughter kidnapped in Hamas terror attack
2023-11-15T14:12:13Z,CBS News,Israeli military says it's carrying out targeted ground operation in Gaza's Al-Shifa hospital
2023-11-15T18:16:03Z,CBS News,Father of girl believed to be held by Hamas pleads for her return
2023-11-15T13:07:38Z,BBC News,El Ghazi takes legal action over Mainz dismissal
2023-11-15T03:10:43Z,BBC News,US evangelicals drive Republican support for Israel
2023-11-15T19:18:06Z,BBC News,Ai Weiwei's London exhibition called off over Israel social media post
2023-11-16T17:46:25Z,CBS News,Israel shows small cache of weapons inside embattled Gaza hospital
2023-11-16T17:41:00Z,CBS News,"Mark Esper: Defeating Hamas means dealing with Iran ""once and for all"""
2023-11-16T14:03:19Z,CBS News,Israeli drone pilot admits mistakes are made in Gaza operation
2023-11-16T17:30:24Z,CBS News,Is the right to free speech being curbed in Israel amid the war with Hamas?
2023-11-16T18:14:20Z,CBS News,Israel considers deal with Hamas for temporary Gaza cease-fire in exchange for hostages
2023-11-16T21:54:57Z,CBS News,"Hostage's body recovered in building near Al-Shifa hospital, IDF says"
2023-11-16T14:25:09Z,CBS News,Israel considering temporary cease-fire with Hamas to secure release of some hostages
2023-11-16T19:41:00Z,CBS News,"Netanyahu says Israel had ""strong indications"" about where Hamas' hostages were held in Gaza"
2023-11-16T11:18:22Z,ABC News,British Foreign Secretary David Cameron meets Zelenskyy in first overseas visit
2023-11-16T19:22:10Z,CBS News,"Netanyahu says ""strong indications"" Hamas hostages were held in Gaza hospital"
2023-11-16T18:15:31Z,BBC News,Gaza faces communications blackout due to lack of fuel
2023-11-16T20:23:27Z,BBC News,California man arrested over pro-Israel protester's death
2023-11-16T02:13:31Z,CBS News,Iranian foreign minister denies Iran's involvement in Red Sea drone attack
2023-11-16T08:06:40Z,ABC News,Israel signals wider operations in southern Gaza as search of hospital has yet to reveal Hamas base
2023-11-16T00:04:10Z,MSNBC,Biden is facing a massive wave of internal dissent over Israel policy
2023-11-16T17:05:30Z,BBC News,London protests: More powers to protect war memorials considered
2023-11-16T20:45:00Z,CBS News,"Body of Israeli hostage found near Al-Shifa, IDF says"
2023-11-16T05:01:18Z,CBS News,11/15: CBS Evening News
2023-11-16T01:08:03Z,CBS News,Israel says it found evidence Hamas was operating in Al-Shifa hospital
2023-11-16T15:40:11Z,BBC News,How Biden's message to Israel has evolved since Hamas attacks
2023-11-17T01:30:01Z,BBC News,Berlin on edge for Erdogan after fierce Israel criticism
2023-11-17T15:41:22Z,CBS News,Israel says second hostage found dead near Gaza's Al-Shifa Hospital
2023-11-17T11:19:51Z,BBC News,Gaza: Belfast-born man confirms his two children have crossed border
2023-11-17T23:19:00Z,CBS News,"Amid Israel-Hamas war, religious leaders in U.S. reflect on the power of unity"
2023-11-17T08:54:14Z,BBC News,Labour MP Jo Stevens' office vandalised by pro-Palestine protesters
2023-11-17T00:55:39Z,BBC News,Newspaper headlines: Braverman's 'plan for Rwanda' and Israel says hostage dead in Gaza
2023-11-17T00:37:00Z,CBS News,"Netanyahu on a potential cease-fire, Al-Shifa hospital raid"
2023-11-17T21:42:22Z,ABC News,"Israeli troops kill 5 Palestinians, including 3 militants, as West Bank violence surges"
2023-11-17T16:40:02Z,CBS News,Israel says it's uncovered Hamas tunnel at Al-Shifa; More deadly clashes in West Bank
2023-11-18T10:26:06Z,NBC News,Information missteps have led to questions about Israel’s credibility
2023-11-18T01:58:00Z,CBS News,Tanzania confirms intern believed taken by Hamas in Israel is dead
2023-11-17T20:55:00Z,CBS News,U.S. backs Israel's claim that Hamas used Al-Shifa as command center
2023-11-17T14:51:00Z,CBS News,"Iran's top diplomat says Hamas, other groups ""make their own decisions"""
2023-11-17T01:53:00Z,CBS News,Examining Iran's influence in the Middle East amid Israel-Hamas war
2023-11-17T13:40:09Z,CBS News,Netanyahu says Israel is closer to hostage release than before Gaza operation
2023-11-18T17:45:10Z,Politico,"Democrats in Senate, House discuss conditioning military aid to Israel"
2023-11-17T22:46:32Z,ABC News,Live updates | Israel will allow 'very minimal' fuel into Gaza. UN warns of looming mass starvation
2023-11-17T18:57:00Z,CBS News,"Bodies of 2 hostages found near Gaza's Al-Shifa Hospital, Israel says"
2023-11-18T17:23:22Z,BBC News,Israel-Gaza war: Glasgow protestors march for immediate ceasefire
2023-11-17T00:51:02Z,CBS News,Israeli military continues search of Al-Shifa hospital
2023-11-18T12:30:28Z,ABC News,First planeload of wounded Palestinian children from Israel-Hamas arrives in United Arab Emirates
2023-11-17T09:50:14Z,NBC News,Israel enters third day of searching for Hamas in Gaza’s hospitals
2023-11-18T19:54:19Z,Politico,California Democrats cheer cease-fire call at Sacramento convention
2023-11-17T21:59:23Z,The Washington Post,How Democrats have soured on Israel
2023-11-17T19:10:24Z,ABC News,"Thousands of bodies lie buried in rubble in Gaza. Families dig to retrieve them, often by hand"
2023-11-19T22:19:54Z,Politico,"During visit to border, Texas governor endorses Trump"
2023-11-19T17:22:50Z,CBS News,"Transcript: Dina Kawar, Jordanian Ambassador to the U.S., on ""Face the Nation,"" Nov. 19, 2023"
2023-11-19T18:04:00Z,CBS News,"""Gap"" in Israeli's intelligence ahead of Oct. 7, House Intel Committee chair Rep. Mike Turner says"
2023-11-19T14:53:55Z,CBS News,"""Closer than we have been"" to Israel-Hamas agreement, White House official says"
2023-11-19T16:34:00Z,CBS News,"""Closer than we have been"" to agreement between Israel and Hamas, White House official says"
2023-11-19T18:12:00Z,CBS News,"Cease-fire is ""the only way forward to stop"" the Israel-Hamas war, Jordanian ambassador says"
2023-11-19T01:30:00Z,BBC News,The Debate: Israel Gaza - What happens when the war ends?
2023-11-19T00:06:31Z,ABC News,"Patients and staff leave Gaza's biggest hospital, and dozens are killed at a crowded refugee camp"
2023-11-19T05:01:18Z,CBS News,11/18: CBS Weekend News
2023-11-19T14:30:41Z,NBC News,What’s driving young Americans’ political shift on Israel
2023-11-19T15:50:32Z,ABC News,Tens of thousands of religious party supporters rally in Pakistan against Israel's bombing in Gaza
2023-11-18T17:55:37Z,BBC News,Israel-Gaza: Hundreds protest outside Labour leader's office
2023-11-18T05:50:51Z,ABC News,"The world's attention is on Gaza, and Ukrainians worry war fatigue will hurt their cause"
2023-11-18T14:00:00Z,NBC News,Tension over Israel-Hamas war simmers inside the Democratic Party
2023-11-19T20:19:54Z,ABC News,Former first lady Rosalynn Carter dies at 96
2023-11-19T18:54:19Z,ABC News,Yemen's Houthi rebels hijack an Israeli-linked ship in the Red Sea and take 25 crew members hostage
2023-11-18T01:14:25Z,NBC News,IDF ‘close to dismantling the military system’ in northern Gaza
2023-11-18T01:30:00Z,BBC News,BBC OS Conversations
2023-11-19T00:20:13Z,Politico,Sanders calls for conditioning US aid to Israel
2023-11-19T21:41:33Z,BBC News,Israel says Hamas killed hostage at Gaza's al-Shifa hospital
2023-11-20T12:22:32Z,ABC News,"Live updates | Shell hits Gaza hospital, killing 12, as heavy fighting breaks out"
2023-11-20T13:58:18Z,CBS News,Babies evacuated from Al-Shifa Hospital as Israel releases video it says shows Hamas tunnel
2023-11-20T00:06:50Z,ABC News,"31 premature babies are evacuated from Gaza's largest hospital, but scores of trauma patients remain"
2023-11-20T05:47:02Z,The Washington Post,Six maps explain the boundaries of Israel and Palestinian territories - Washington Post
2023-11-20T22:18:23Z,Politico,Right-wing populist Milei set to take Argentina down uncharted path
2023-11-20T21:46:03Z,CBS News,Escalating violence in Gaza increasing threat of possible terror attack in N.Y.
2023-11-20T18:56:00Z,CBS News,Premature babies from Gaza's Al-Shifa evacuated to Egypt
2023-11-20T12:40:39Z,Associated Press,Montana farmer stands between Republicans and Senate control...
2023-11-20T18:46:43Z,ABC News,Cyprus' president says his country is ready to ship aid to Gaza once a go-ahead is given
2023-11-20T12:54:32Z,ABC News,UK leader Rishi Sunak urges world to use AI and science to end malnutrition
2023-11-20T05:47:02Z,The Washington Post,Opinion | Joe Biden: U.S. won’t back down from the challenge of Putin and Hamas - The Washington Post
2023-11-20T09:06:03Z,NBC News,Gaza hospital where many from Al-Shifa sought refuge sees heavy fighting
2023-11-19T17:10:30Z,Politico,Playbook: A not so happy birthday for Biden
2023-11-20T00:50:03Z,BBC News,Scotland 'living the dream' as they head for Euros
2023-11-19T13:18:48Z,ABC News,Dissent over US policy in the Israel-Hamas war stirs unusual public protests from federal employees
2023-11-21T21:02:02Z,CBS News,What role is U.S. playing in possible Israel-Hamas hostage deal?
2023-11-21T21:25:47Z,CBS News,"Elon Musk says X will donate ad, subscription revenue tied to Gaza war"
2023-11-21T00:33:00Z,CBS News,Premature babies evacuated from Al-Shifa as another hospital in Gaza is under fire
2023-11-21T16:37:41Z,CBS News,Israel war cabinet meeting to discuss hostage deal
2023-11-21T18:45:02Z,CBS News,Israel-Hamas deal near approval; temporary cease-fire and hostage releases discussed
2023-11-21T14:04:48Z,CBS News,Yemen's Houthi rebels seize cargo ship in Red Sea
2023-11-21T01:33:00Z,CBS News,A rabbi and and imam discuss growing antisemitism and islamophobia
2023-11-21T17:26:00Z,CBS News,"Gov. Hochul outlines steps N.Y. to take against terror threats, hate speech"
2023-11-21T22:06:33Z,ABC News,South African leader accuses Israel of war crimes. Putin and Xi strike more cautious note at meeting
2023-11-21T10:22:30Z,ABC News,German police raid homes of 17 people accused of posting antisemitic hate speech on social media
2023-11-21T13:39:55Z,CBS News,Families of hostages held by Hamas urge leaders to make deal on release
2023-11-21T13:37:51Z,CBS News,Eye Opener: Thanksgiving travel rush underway
2023-11-21T04:40:47Z,NBC News,Israel’s secret air war in Gaza and the West Bank
2023-11-21T15:39:47Z,Politico,"Barbara Lee is down, but definitely not out"
2023-11-21T10:00:00Z,Politico,Don’t Pretend Hamas Is ISIS
2023-11-21T02:20:38Z,Politico,Musk sues Media Matters as advertising exodus continues
2023-11-21T09:20:55Z,NBC News,Hamas leader says group 'close' to a truce agreement with Israel
2023-11-21T19:03:47Z,NBC News,International law questions abound as Israeli forces raid Gaza hospitals
2023-11-21T13:47:22Z,Politico,"US deal to free hostages, pause fighting between Israel and Hamas nears announcement"
2023-11-22T14:11:44Z,CBS News,Family of 3-year-old American hostage reacts to Israel-Hamas release deal
2023-11-22T13:46:49Z,CBS News,Eye Opener: Israel and Hamas reach deal on hostages and short-term cease-fire
2023-11-22T11:14:44Z,BBC News,Melissa Barrera: Actress fired from Scream 7 over Israel-Gaza posts
2023-11-22T05:09:24Z,CNN,Israel agrees hostage deal with Hamas
2023-11-22T03:43:00Z,CBS News,Hostage negotiation expert unpacks Israel-Hamas deal
2023-11-22T00:38:59Z,CBS News,Israel and Hamas near hostage deal
2023-11-22T00:49:00Z,CBS News,Analyzing the Israel-Hamas hostage deal
2023-11-22T15:26:21Z,CBS News,Friends and family of Israeli hostages upset deal didn't happen sooner
2023-11-22T01:53:40Z,MSNBC,Israel and Hamas reach an agreement on a hostage deal
2023-11-22T20:37:00Z,CBS News,"Israel's Netanyahu on hostage, short-term cease-fire deal with Hamas"
2023-11-22T16:00:00Z,Politico,The Ukraine funding window may be closing on Biden
2023-11-22T05:01:43Z,CBS News,11/21: CBS Evening News
2023-11-22T18:10:42Z,CBS News,What we know about the Israel-Hamas hostage deal
2023-11-22T19:57:00Z,CBS News,Why did Israel agree to a deal with Hamas?
2023-11-22T22:46:32Z,ABC News,Shadowy Hamas leader in Gaza is at top of Israel's hit list after last month's deadly attack
2023-11-22T03:24:00Z,CBS News,Israeli government approves Hamas hostage deal
2023-11-22T02:00:03Z,Associated Press,Israeli approves cease-fire with Hamas...
2023-11-22T03:44:12Z,NBC News,Hostage deal reached to release 50 Israelis held captive by Hamas
2023-11-22T16:58:52Z,CBS News,"National security adviser Jake Sullivan: Israel-Hamas deal opportunity for ""lasting peace"""
2023-11-22T17:42:09Z,CBS News,"Biden praises Israel-Hamas hostage deal, says he ""will not stop"" until all hostages released"
2023-11-22T13:34:39Z,CBS News,What to know about the Israel-Hamas hostage deal and temporary cease-fire
2023-11-22T23:10:28Z,ABC News,"Live updates | Israel says hostage release will not take place before Friday, as talks are ongoing"
2023-11-22T00:43:00Z,CBS News,Bulletin warns of possible terror threat to New York
2023-11-23T02:24:00Z,CBS News,Why Israel was hesitant to consider short-term cease-fire
2023-11-23T05:33:16Z,ABC News,Navy ship in Red Sea shoots down attack drones from Houthi-controlled Yemen areas
2023-11-23T20:40:41Z,ABC News,"Former Obama official charged with harassment, stalking of halal cart vendor"
2023-11-23T05:06:10Z,CNN,Israel agrees to hostage deal with Hamas
2023-11-23T12:50:48Z,BBC News,Lord Cameron visits Israel as truce with Hamas delayed
2023-11-23T00:03:00Z,CBS News,Israel-Hamas hostage deal delayed until Friday
2023-11-23T01:13:35Z,CBS News,"Israeli hostages won't be freed until at least Friday, official says"
2023-11-23T16:39:16Z,NBC News,'Stop the rancor': Biden calls for national unity on Thanksgiving Day
2023-11-23T14:09:30Z,CBS News,Israel says Hamas hostages will not be released before Friday
2023-11-23T07:02:31Z,ABC News,"Israel-Hamas truce deal for hostage release hits last-minute snag, now expected to start Friday"
2023-11-23T00:06:33Z,ABC News,"Humanitarians want more aid for Gaza, access to hostages under Israel-Hamas truce. And more time"
2023-11-23T01:47:00Z,CBS News,"Israel-Hamas hostage deal still on track despite delay, White House says"
2023-11-23T03:09:53Z,CBS News,11/22: Prime Time with John Dickerson
2023-11-22T08:35:11Z,NBC News,Hostage deal agreed to free 50 from Gaza and pause fighting
2023-11-23T13:10:37Z,ABC News,Dutch election winner Geert Wilders is anti-Islam firebrand known as the Dutch Trump
2023-11-22T00:06:52Z,ABC News,Israeli Prime Minister Netanyahu says war against Hamas will not stop after cease-fire
2023-11-23T11:00:00Z,MSNBC,How to talk to family at Thanksgiving about misinformation
2023-11-23T12:31:07Z,ABC News,Hezbollah fires rockets at north Israel after an airstrike kills 5 of the group's senior fighters
2023-11-24T07:45:56Z,BBC News,Watch: Moment Israel Gaza fighting pause begins
2023-11-24T10:20:29Z,NBC News,Israel-Hamas deal raises hopes in Thailand that its hostages will be freed
2023-11-24T02:16:02Z,CBS News,Temporary cease-fire in Israel-Hamas war expected to begin Friday
2023-11-24T13:56:47Z,CBS News,Eye Opener: Short-term cease-fire in Israel-Hamas war begins
2023-11-24T04:48:28Z,CNN,Israel-Hamas truce set to begin after deal to free hostages
2023-11-24T12:45:39Z,BBC News,Clemence Mtenga: Tanzanian student killed in Israel was a 'leader' to classmates
2023-11-24T17:00:12Z,BBC News,Cameron warning to Israel over 'too high' casualties
2023-11-24T12:00:03Z,Associated Press,CEASE-FIRE BEGINS
2023-11-24T13:49:38Z,CBS News,White House aids in Hamas hostage negotiations
2023-11-24T15:47:04Z,BBC News,Gaza protest: Met Police clarify which phrases might break law
2023-11-24T15:46:05Z,NBC News,25 hostages are released as Israel-Hamas deal pauses Gaza fighting
2023-11-24T11:00:00Z,MSNBC,What conservatives get wrong about anti-Israel campus protests
2023-11-24T02:14:00Z,CBS News,Hostage deal calls for Israel to release Palestinian prisoners
2023-11-24T05:34:44Z,ABC News,Live updates | Israel-Hamas truce begins with a cease-fire ahead of hostage and prisoner releases
2023-11-24T00:41:25Z,CBS News,Israeli military detains director of Gaza's Al-Shifa hospital
2023-11-24T20:59:38Z,CBS News,When could more hostages be released by Hamas?
2023-11-24T20:04:12Z,CBS News,Breaking down the Hamas hostage release; No Americans released yet
2023-11-24T16:49:02Z,CBS News,Hamas releases 13 Israeli hostages from Gaza during short cease-fire
2023-11-24T13:58:40Z,ABC News,Gaza shrinks for Palestinians seeking refuge. 4 stories offer a glimpse into a diminished world
2023-11-24T02:12:32Z,CBS News,Middle East war heightens security concerns in U.S.
2023-11-24T05:12:09Z,NBC News,Cease-fire paves way for hostage release
2023-11-24T15:36:19Z,BBC News,David Cameron warns Israel over Gaza civilian casualties
2023-11-24T13:50:25Z,ABC News,Palestinians in Gaza seeking refuge from war find their world is shrinking. They say nowhere is safe
2023-11-24T18:44:01Z,NBC News,24 hostages and 39 Palestinians released in Israel-Hamas truce
2023-11-24T20:08:41Z,CBS News,Biden: Conditions of American hostages held by Hamas and release time unknown
2023-11-23T13:19:33Z,CBS News,Eye Opener: Thanksgiving travelers make final push with police on high alert
2023-11-25T14:52:28Z,BBC News,Thousands at Gaza march as police issue warning over chants
2023-11-25T12:43:03Z,Politico,US official: Israeli-owned ship targeted in suspected Iranian attack in Indian Ocean
2023-11-25T22:45:50Z,NBC News,Hostages and their families often torn by competing emotions upon return
2023-11-25T07:27:03Z,ABC News,Gaza cease-fire enters second day with more hostages to be exchanged and critical supplies delivered
2023-11-25T19:18:09Z,ABC News,"Hamas to release 13 Israelis, 7 foreigners in exchange for 39 Palestinians after hours-long snag, mediators say"
2023-11-25T12:50:38Z,CBS News,Biden expresses hope that Israel-Hamas deal will be extended
