Date Published,News Outlet,Title
2023-11-08T16:10:59Z,Al Jazeera English,"Al-Quds Hospital in Gaza runs out of fuel, shuts down key services"
2023-11-08T05:58:18Z,BBC News,'I’m calling from Israeli intelligence. We have the order to bomb. You have two hours'
2023-11-08T10:48:09Z,Al Jazeera English,"Who is Rashida Tlaib, why was the Palestinian-American lawmaker censured?"
2023-11-08T07:22:55Z,Al Jazeera English,"More Israeli attacks, more death and destruction in Gaza"
2023-11-08T03:31:46Z,Politico,Rashida Tlaib censure passes
2023-11-08T13:29:55Z,Al Jazeera English,Investigation disproves Israel claim of Hamas tunnel under Gaza hospital
2023-11-08T18:50:28Z,Al Jazeera English,"Washington Post cartoon slammed as ‘racist, vile’, ignites controversy"
2023-11-08T11:25:35Z,Al Jazeera English,One crisis to the next: British Palestinians fleeing Gaza stuck in Egypt
2023-11-08T08:52:28Z,Al Jazeera English,Israeli mother at vigil for Hamas captives condemns Netanyahu
2023-11-08T20:05:13Z,Al Jazeera English,"Negotiations ongoing for release of 10-15 Hamas captives, reports say"
2023-11-08T17:35:22Z,Al Jazeera English,Israeli parliament bill criminalises ‘consumption of terrorist materials’
2023-11-08T04:51:55Z,Al Jazeera English,US House votes to censure Rashida Tlaib over Israel-Hamas war comments
2023-11-08T14:56:18Z,Al Jazeera English,People forcibly displaced from north Gaza are fleeing on foot
2023-11-08T13:27:27Z,Al Jazeera English,Labour’s refusal to call for Gaza ceasefire derails UK opposition party
2023-11-08T12:06:17Z,Al Jazeera English,"‘No running water’: War-displaced Gaza families bathe, wash in polluted sea"
2023-11-08T21:06:38Z,Al Jazeera English,Q&A: Former UN expert stresses Israel’s occupation of Gaza never ended
2023-11-08T23:54:15Z,Al Jazeera English,"More than 1,000 USAID employees sign letter backing Gaza ceasefire"
2023-11-08T11:08:47Z,Al Jazeera English,Health institutions must demand an end to Israel’s atrocities in Gaza
2023-11-08T07:40:27Z,Al Jazeera English,Red Cross ‘deeply troubled’ as aid convoy attacked in Gaza City
2023-11-08T18:28:06Z,CBS News,"Half of a million Gazans facing ""death by starvation,"" aid group says"
2023-11-08T18:31:56Z,Al Jazeera English,Does Israel pose a nuclear threat to the world?
2023-11-08T23:08:32Z,Al Jazeera English,Why are US Republicans pushing for aid to Israel but not Ukraine?
2023-11-08T00:28:23Z,Politico,"Man involved in confrontation with Jewish protester who died called 911, cooperated with police"
2023-11-08T17:43:49Z,CBS News,Some GOP presidential contenders vow to punish students protesting against Israel
2023-11-08T03:00:03Z,CBS News,Rupi Kaur declines White House's Diwali invite over Israel-Hamas war
2023-11-08T17:33:31Z,BBC News,Kmart: Australian supermarket pulls 'Merry Ham-mas' Christmas bag
2023-11-08T11:11:41Z,Al Jazeera English,No end in sight to plight of Gaza children as Israeli attacks intensify
2023-11-08T23:04:13Z,CBS News,Democrats urge Biden to protect Palestinians in the U.S. from deportation
2023-11-09T19:55:35Z,BBC News,Muslim students at University of Connecticut received threats over Israel-Gaza war
2023-11-09T18:57:24Z,BBC News,Israel sees 'sign of life' in Gaza hostage video
2023-11-09T17:24:22Z,BBC News,Jenin raid: At least 10 Palestinians killed in clashes in West Bank city
2023-11-09T19:02:06Z,BBC News,Ecologist tracks birds of prey to find Israeli dead
2023-11-09T07:13:14Z,BBC News,"‘No anaesthesia, painkillers’: Giving birth in Gaza"
2023-11-09T18:19:45Z,Al Jazeera English,Some leaders are more concerned about Gaza’s future than ending war now
2023-11-09T06:31:22Z,Al Jazeera English,"From New York to Karachi, protesters rally in solidarity with Palestine"
2023-11-09T17:28:19Z,Al Jazeera English,"Israel’s war crimes in Gaza are by design, not default"
2023-11-09T15:22:26Z,Al Jazeera English,Deadly assault on Jenin refugee camp as West Bank raids intensify
2023-11-09T14:48:04Z,Al Jazeera English,How deadly is the Israel-Gaza war for journalists?
2023-11-09T11:27:35Z,Al Jazeera English,Middle East Roundup: Heading for tunnels – is Israeli assault faltering?
2023-11-09T23:55:34Z,Al Jazeera English,Former Biden campaign staffers call for Israel-Hamas ceasefire
2023-11-09T12:05:58Z,Al Jazeera English,"Watching the watchdogs: Israel’s siege, bombs drown out its PR stunts"
2023-11-09T00:33:47Z,Politico,"Back from Gaza, Michigan couple recall fear and desperation"
2023-11-09T17:04:54Z,Al Jazeera English,"Analysis: How would Israel find, map, take and keep Gaza’s tunnels?"
2023-11-09T08:26:42Z,Al Jazeera English,"Israel-Hamas war: List of key events, day 34"
2023-11-09T10:04:55Z,Al Jazeera English,"As Israel bombs and food runs out, thousands flee to southern Gaza"
2023-11-09T10:55:08Z,Al Jazeera English,Three rights groups file ICC lawsuit against Israel over Gaza ‘genocide’
2023-11-09T09:54:38Z,Al Jazeera English,Ex-UN official: Palestine-Israel two-state solution ‘a joke’ at UN
2023-11-09T10:16:18Z,Al Jazeera English,Why did Yemen’s Houthis launch attack on Israel. Will it help Gaza?
2023-11-09T19:59:41Z,Al Jazeera English,News organisations reject allegations of complicity in October 7 attacks
2023-11-09T19:39:03Z,Al Jazeera English,Calls to sack Braverman grow amid furore over pro-Palestine rallies remarks
2023-11-09T05:37:57Z,Al Jazeera English,Five key takeaways from third Republican US presidential debate
2023-11-09T22:17:01Z,Politico,Pro-Palestinian groups targeted by DeSantis still allowed at Florida universities
2023-11-09T13:28:27Z,Al Jazeera English,Palestinians arrested for ‘terrorism’ over WhatsApp status
2023-11-09T19:53:26Z,Al Jazeera English,Why Latin America’s ‘pink tide’ is taking a stand against Israel
2023-11-09T11:55:16Z,ABC News,Another chance to critique Trump gets lost in side fights at 3rd GOP debate: ANALYSIS
2023-11-09T15:56:23Z,Al Jazeera English,"Israel to begin four-hour ‘pauses’ in Gaza, US says"
2023-11-09T14:52:57Z,Al Jazeera English,Washington Post cartoon on Gaza condemned as racist
2023-11-09T11:59:26Z,Al Jazeera English,Braverman slammed after calling UK pro-Palestine protesters ‘hate marchers’
2023-11-09T09:18:09Z,Al Jazeera English,Paris conference set to discuss ways to provide aid to civilians in Gaza
2023-11-09T09:18:09Z,Al Jazeera English,Paris conference set to discuss ways to provide aid to civilians in Gaza
2023-11-09T11:19:38Z,Al Jazeera English,‘We saw death’: Egyptian nationals trying to leave Gaza stuck at Rafah
2023-11-09T06:04:15Z,Al Jazeera English,"‘Beacon of hope’: Amid Gaza war, Indian Muslims take care of synagogues"
2023-11-09T04:22:46Z,ABC News,"Nikki Haley battles Ramaswamy and Desantis, and 4 more Republican debate takeaways"
2023-11-09T20:50:36Z,ABC News,"Biden meets with UAW president, calls for union deals across auto industry"
2023-11-09T21:00:24Z,Politico,Harvard president condemns pro-Palestinian slogan
2023-11-09T03:42:57Z,ABC News,WATCH: Key moments from GOP debate in Miami
2023-11-09T00:45:47Z,Al Jazeera English,US hits alleged Iran-linked ‘weapons storage’ facility in Syria
2023-11-09T08:31:05Z,Al Jazeera English,"Pakistan, Turkey, Iran leaders visit Central Asia in diplomatic push"
2023-11-09T01:45:49Z,Al Jazeera English,Israel’s Mossad says helped Brazilian police foil alleged Hezbollah attack
2023-11-09T14:08:20Z,Al Jazeera English,"‘We are facing a disaster’, Mayor of Gaza’s Maghazi camp warns"
2023-11-08T13:18:19Z,Al Jazeera English,What’s happening in the West Bank? | Start Here
2023-11-09T09:33:00Z,Al Jazeera English,Ankara slams EU report on Turkey’s membership bid as unjust and biased
2023-11-09T13:14:52Z,Al Jazeera English,Israel’s attacks on Gaza: Examining the weapons and scale of destruction
2023-11-10T15:18:30Z,BBC News,'Her life is painkillers' - The Gaza children ravaged by war
2023-11-10T01:26:07Z,BBC News,Israel officials accuse Gaza reporters of knowing about Hamas attack
2023-11-10T06:01:09Z,BBC News,Jewish fears as German support for Israel is challenged on streets
2023-11-10T09:36:30Z,Al Jazeera English,What ‘winning’ the war means for Israelis
2023-11-10T16:29:54Z,Al Jazeera English,"Top Belgium officials, including PM, criticise Israeli bombing of Gaza"
2023-11-10T08:30:18Z,Al Jazeera English,"Israel-Hamas war: List of key events, day 35"
2023-11-10T10:24:39Z,Al Jazeera English,"Israel-Gaza war ‘devastating’ Palestine economy, UN warns"
2023-11-10T21:34:52Z,ABC News,Ohio State reports 2 antisemitic incidents against students in 24 hours
2023-11-10T18:37:51Z,Al Jazeera English,Will a ‘pause’ in fighting in Gaza bring any respite for Palestinians?
2023-11-10T05:47:23Z,Al Jazeera English,‘Extinction’: Gaza Christians fear for community’s survival amid Israel war
2023-11-10T02:19:32Z,Al Jazeera English,"Israel strikes Gaza’s biggest hospital complex, health officials say"
2023-11-10T15:13:09Z,Al Jazeera English,"From sport to music, Chile’s Palestinian diaspora rallies to support Gaza"
2023-11-10T17:10:30Z,Al Jazeera English,Opposition to Armistice Day march for Gaza is a sign of UK’s moral crisis
2023-11-10T20:11:12Z,Al Jazeera English,Tens of thousands flee on foot as UN says north of Gaza is ‘hell on earth’
2023-11-10T13:50:04Z,Al Jazeera English,Israel-Gaza war: Escalating violence in the West Bank
2023-11-10T07:13:13Z,Al Jazeera English,"TikTok faces renewed calls for a ban amid pro-Hamas, anti-Israel claims"
2023-11-10T06:36:03Z,Al Jazeera English,Netanyahu says not seeking to occupy Gaza but Strip must be ‘deradicalised’
2023-11-10T17:28:19Z,Al Jazeera English,Health centres in north Gaza under siege in ‘day of war against hospitals’
2023-11-10T08:09:19Z,Al Jazeera English,Iran warns of ‘inevitable expansion’ of Israel-Gaza war
2023-11-10T11:39:17Z,Al Jazeera English,‘Now isn’t the time’: Israel’s left conflicted on future after Hamas attack
2023-11-10T14:29:12Z,Al Jazeera English,Which of Gaza’s hospitals is Israel threatening?
2023-11-10T13:13:47Z,Al Jazeera English,"German police crack down on pro-Palestine rallies, raising alarm"
2023-11-10T15:50:06Z,Al Jazeera English,"Will Israel’s ‘humanitarian pauses’ mean much for Gaza? No, say experts"
2023-11-10T01:41:07Z,ABC News,Sketch released of suspect sought in alleged hit-and-run hate crime at Stanford
2023-11-10T23:33:02Z,Al Jazeera English,"Australian arms exports to Israel in focus amid court case, port protests"
2023-11-10T19:20:47Z,Al Jazeera English,Analysis: Why Biden is pressuring Israel on Gaza ‘humanitarian pauses’
2023-11-10T18:28:27Z,Al Jazeera English,"Pro-Palestinian demonstrators blockade military suppliers in UK, US"
2023-11-10T21:09:44Z,Al Jazeera English,"Israel revises down toll from October 7 attack to ‘around 1,200’"
2023-11-10T04:50:39Z,Al Jazeera English,"This Israel war has no mercy, Gaza rescue workers say"
2023-11-10T00:38:11Z,Politico,Christie heading to Israel
2023-11-10T06:27:27Z,Al Jazeera English,Israel intensifies raids in the occupied West Bank
2023-11-10T19:35:36Z,Al Jazeera English,At least 25 people killed in Israeli attacks on Gaza City school
2023-11-10T12:38:41Z,NBC News,IDF nears Gaza City hospitals and breast implants used in life-saving surgery: Morning Rundown
2023-11-10T09:48:01Z,Al Jazeera English,How bad is Gaza’s disease outbreak amid the Israel war?
2023-11-10T13:06:07Z,ABC News,Biden and Xi will meet Wednesday for talks managing fraught US-China relations
2023-11-10T11:45:08Z,Al Jazeera English,Israeli bombardments damage more than half of Gaza’s housing units
2023-11-10T15:41:38Z,CBS News,"Fathers away from home ""sick with worry"" for family in Gaza"
2023-11-10T11:24:00Z,CBS News,"Blinken says ""more needs to be done"" to protect Palestinians"
2023-11-10T08:50:20Z,Al Jazeera English,US troops face further attacks in Iraq
2023-11-10T05:51:16Z,ABC News,French leader mad over march against antisemitism
2023-11-10T20:49:47Z,Al Jazeera English,Gaza’s hospitals on the brink of collapse
2023-11-10T16:09:24Z,CBS News,Palestinians trapped in Israel can't get home to families in Gaza
2023-11-10T03:55:18Z,Politico,Biden wanted to talk American jobs in Windy City — but can't escape Gaza backdraft
2023-11-10T11:00:09Z,CBS News,Senate Armed Services Chairman Jack Reed on Israel-Hamas conflict
2023-11-09T08:50:17Z,NBC News,"50,000 flee Gaza City as Israel battles Hamas"
2023-11-09T04:41:27Z,Al Jazeera English,Displaced Gaza children cling to toys in al-Shifa Hospital
2023-11-10T23:05:19Z,MSNBC,Why the phrase ‘Israel doesn’t target civilians’ is a dangerous red herring
2023-11-09T13:00:25Z,CBS News,"Talks said to be underway for 3-day ceasefire in Gaza to let aid in, hostages out"
2023-11-09T09:02:32Z,Al Jazeera English,Pro-Palestine activists in Melbourne disrupt Israeli shipping company
2023-11-11T18:56:07Z,Al Jazeera English,Why is Western media accused of bias on Israel-Palestine?
2023-11-11T18:20:41Z,Al Jazeera English,"Israel’s military failed the nation, but that won’t end Israeli militarism"
2023-11-11T00:17:15Z,Politico,Thousands who were sheltering at Gaza City’s hospitals flee as Israel-Hamas war closes in
2023-11-11T19:41:06Z,Al Jazeera English,"From Paris to Karachi, protesters rally in support of Palestine"
2023-11-11T12:22:41Z,Politico,Gaza's main hospital goes dark in intense fighting as Israel's attacks put it at odds with allies
2023-11-11T14:32:28Z,Al Jazeera English,Thousands join pro-Palestine march in London
2023-11-11T16:55:29Z,Al Jazeera English,Hundreds of thousands rally in London demanding Gaza ceasefire
2023-11-11T03:50:44Z,Al Jazeera English,"Israeli forces close in on al-Shifa Hospital, trapping thousands"
2023-11-11T08:09:17Z,Al Jazeera English,Saudi Arabia to host Arab-Islamic summit to ‘unify efforts’ on Gaza
2023-11-11T10:15:53Z,BBC News,"Ukraine war: Kyiv hit by first air attack in 52 days, say authorities"
2023-11-11T12:00:54Z,Al Jazeera English,Should Israel learn from US mistakes in Iraq and Afghanistan?
2023-11-11T23:10:31Z,Al Jazeera English,Thousands rally in Tel Aviv calling for release of captives
2023-11-11T13:15:00Z,Al Jazeera English,UK revokes Egyptian TV host’s visa for ‘backing Hamas’ at rally: Report
2023-11-11T07:31:34Z,Al Jazeera English,France’s Macron urges Israel to stop bombing and killing civilians in Gaza
2023-11-11T15:27:51Z,Al Jazeera English,Palestinians flee as Israel raids Jenin camp in occupied West Bank
2023-11-11T08:31:51Z,Al Jazeera English,Pleas from inside Gaza’s al-Shifa hospital under siege
2023-11-11T19:00:43Z,Politico,Biden commemorates Veterans Day as conflicts escalate abroad
2023-11-11T10:40:55Z,Al Jazeera English,Israel is bombing hospitals in Gaza with Israeli doctors’ approval
2023-11-11T12:00:00Z,NBC News,Muslim students feel abandoned by U. of Texas after Israelis disrupt Palestinian event
2023-11-11T08:00:48Z,Al Jazeera English,US media on Israel-Gaza: What’s lacking?
2023-11-11T18:36:48Z,Al Jazeera English,Israeli attacks target Rafah as tens of thousands flee to south Gaza
2023-11-11T05:16:52Z,Al Jazeera English,Could Israel’s war on Gaza boost arms sales?
2023-11-11T11:36:31Z,Al Jazeera English,Nakba survivor displaced in Gaza as tens of thousands flee south
2023-11-11T10:30:32Z,Al Jazeera English,‘We are minutes away from death’: Gaza’s al-Shifa Hospital under attack
2023-11-11T09:30:22Z,Al Jazeera English,Analysis: Can the next UN vote stop Israel’s war on Gaza?
2023-11-11T16:35:00Z,CBS News,Main hospital in Gaza goes dark amid fighting in Israel-Hamas war
2023-11-11T17:52:36Z,BBC News,UPDATES...
2023-11-11T16:56:28Z,Al Jazeera English,Analysis: How long will Hezbollah’s Nasrallah hold back against Israel?
2023-11-11T22:18:58Z,BBC News,Gaza hospital crippled as fighting rages nearby
2023-11-10T10:03:56Z,CBS News,"Israel's ""SNL"" takes aim at American college campuses"
2023-11-11T00:40:48Z,Al Jazeera English,"Q&A: Bali bomber on crime, punishment, and what motivated deadly attack"
2023-11-10T10:06:16Z,BBC News,Israel-Gaza: Union members block arms factory in protest over conflict
2023-11-11T08:41:20Z,Associated Press,Wisconsin snubs bourbon by elevating the brandy Old Fashioned to state cocktail
2023-11-11T00:51:24Z,CBS News,Gaza hospitals caught in the fighting
2023-11-11T07:42:55Z,Al Jazeera English,Abu Saher al-Maghari: The man who shrouds the dead in Gaza
2023-11-10T16:29:02Z,CBS News,"More airstrikes close to several hospitals in Gaza, Hamas says"
2023-11-11T01:16:27Z,BBC News,Gaza casualties: 'Most of the children in my family photo are dead'
2023-11-12T01:44:43Z,BBC News,French march against antisemitism shakes up far right and far left
2023-11-12T14:06:34Z,ABC News,"9 Americans still missing after Hamas attack, hostage negotiations continue: Sullivan"
2023-11-12T21:32:51Z,BBC News,Five US troops die in training air crash in eastern Mediterranean
2023-11-12T17:21:52Z,BBC News,Israel's president denies it is striking Gaza's Al-Shifa hospital
2023-11-12T05:02:54Z,Al Jazeera English,"For displaced Palestinians in Syria, Israel war evokes Nakba and solidarity"
2023-11-12T16:18:14Z,Al Jazeera English,How America’s bloodthirsty journalism cheers on Israel’s war on Gaza
2023-11-12T13:15:23Z,BBC News,Mein Kampf found in Hamas base - Israeli president
2023-11-12T14:50:27Z,Politico,Netanyahu: Israeli ground invasion ‘the one thing’ that might lead to a hostage deal
2023-11-12T08:05:17Z,Al Jazeera English,"Israeli raids kill 3 more Palestinians in West Bank, health officials say"
2023-11-12T10:31:38Z,Al Jazeera English,Palestinians in Lebanon disappointed that Hezbollah won’t escalate
2023-11-12T10:19:03Z,Al Jazeera English,"Israel-Hamas war: List of key events, day 37"
2023-11-12T12:08:48Z,Al Jazeera English,"Billionaires are teaming up for pro-Israel, anti-Hamas media drive: Report"
2023-11-12T14:00:49Z,Al Jazeera English,"Israeli strikes in Gaza kill at least 13, destroy al-Shifa’s cancer ward"
2023-11-12T19:23:48Z,Al Jazeera English,‘Two sides of the same coin’: Activists decry Assad’s criticism of Israel
2023-11-12T11:50:41Z,Politico,Hospitals have special protection under the rules of war. Why are they in the crosshairs in Gaza?
2023-11-12T13:21:22Z,Al Jazeera English,How are Gaza casualty updates affected by Israeli attacks on hospitals?
2023-11-12T09:08:49Z,Al Jazeera English,Genocide in Gaza: A call for urgent global action
2023-11-12T03:43:42Z,Al Jazeera English,Indonesian staff at Gaza hospital ‘resigned to fate’ as Israelis close in
2023-11-12T17:16:32Z,Al Jazeera English,Israeli jets strike south Lebanon after Hezbollah attack
2023-11-12T22:57:20Z,ABC News,US launches 3rd strikes on Iranian proxies amid attacks on American troops: Officials
2023-11-12T08:45:06Z,Al Jazeera English,Largest pro-Palestinian rally held in London
2023-11-12T10:00:32Z,BBC News,"In Gaza, fleeing refugees face hunger and disease: 'We are in the Dark Ages’"
2023-11-12T19:46:07Z,Al Jazeera English,Gaza’s al-Quds Hospital ceases operations amid Israeli attacks
2023-11-12T13:00:00Z,NBC News,Influencers dodge backlash while speaking up about Israel and Gaza
2023-11-12T11:00:00Z,MSNBC,Peace is possible in Israel. But not until Hamas is defeated.
2023-11-12T18:53:55Z,Al Jazeera English,Five US military service members killed in Mediterranean plane crash
2023-11-12T14:01:03Z,Al Jazeera English,"In this relentless war, oh how I miss my students"
2023-11-12T15:55:14Z,Politico,"U.S. doesn't want to see firefights in Gaza's hospitals, Jake Sullivan says"
2023-11-12T14:53:06Z,CBS News,Hamas' tunnels: Piercing a battleground beneath Gaza
2023-11-12T13:17:52Z,CBS News,"Transcript: Rep. Michael McCaul, chair of House Foreign Affairs committee, on ""Face the Nation, Nov. 12, 2023"
2023-11-12T19:58:54Z,Al Jazeera English,Who will foot the bill for the devastation caused by Israel’s war on Gaza?
2023-11-12T00:00:55Z,BBC News,Rishi Sunak condemns violence on day of protests in London
2023-11-12T09:53:31Z,NBC News,LIVE BLOG
2023-11-12T15:07:00Z,CBS News,"Transcript: Isaac Herzog, President of Israel, on ""Face the Nation,"" Nov. 12, 2023"
2023-11-12T12:10:36Z,The Wall Street Journal,Terrorists Needed New Way to Get Money From Iran. Turned to Crypto...
2023-11-11T00:33:37Z,BBC News,Israeli forces surround north Gaza hospitals
2023-11-12T21:24:50Z,Politico,Ilhan Omar to face rematch in 2024 primary
2023-11-12T23:56:00Z,CBS News,Al-Shifa hospital caught in crossfire in Gaza
2023-11-12T16:12:44Z,CBS News,"U.S. does not want firefights in Gaza hospitals, Sullivan says"
2023-11-12T22:44:44Z,CBS News,Negotiations to free hostages are quietly underway
2023-11-11T05:09:26Z,CNN,Israel-Hamas war rages as outcry grows over Gaza crisis
2023-11-11T21:47:10Z,ABC News,Speaker Mike Johnson pitches Republicans on plan to avert government shutdown
2023-11-12T18:29:01Z,CBS News,"Full transcript of ""Face the Nation,"" Nov. 12, 2023"
2023-11-12T05:06:15Z,CNN,Israel-Hamas war rages as outcry grows over Gaza crisis
2023-11-11T02:09:48Z,NBC News,Several children with cancer and serious blood disorders evacuated from Gaza
2023-11-12T11:05:49Z,BBC News,Seven arrested at Scottish pro-Palestinian demos
2023-11-12T13:36:00Z,CBS News,"Transcript: National Security Adviser Jake Sullivan on ""Face the Nation,"" Nov. 12, 2023"
2023-11-11T18:33:18Z,NBC News,Palestinian journalists in Israel say they face intimidation and harassment
2023-11-12T14:19:48Z,NBC News,Benjamin Netanyahu says there 'could be’ a potential deal to release hostages
2023-11-12T19:19:55Z,BBC News,London protests: Seven charged and 145 arrested as police appeals continue
2023-11-13T15:27:47Z,BBC News,Rumbling Middle East fault lines make this Israel-Gaza war different
2023-11-13T08:52:53Z,ABC News,"Israel-Gaza live updates: 3 premature babies die at Al-Shifa Hospital, doctor says"
2023-11-13T18:44:15Z,Al Jazeera English,"Photos: Palestinians face food, water shortages in southern Gaza"
2023-11-13T07:58:02Z,Al Jazeera English,"Israel-Hamas war: List of key events, day 38"
2023-11-13T20:23:31Z,Vice News,"TikTok: It's Not the Algorithm, Teens Are Just Pro-Palestine"
2023-11-13T15:29:16Z,Al Jazeera English,The different ways people are mobilising to support Palestine
2023-11-13T05:59:41Z,ABC News,"Israel-Gaza live updates: 3 premature babies die at Al-Shifa Hospital, doctor says"
2023-11-13T13:42:17Z,Al Jazeera English,"As Israel-Hamas war flares, chaos grips Britain with Braverman sacked"
2023-11-13T10:01:51Z,Al Jazeera English,Bombing Gaza won’t bring Israel victory
2023-11-13T16:29:49Z,BBC News,US airstrikes target more Iran-backed bases in Syria
2023-11-13T03:03:21Z,Al Jazeera English,Indonesian President Joko Widodo heads to US amid Gaza tensions
2023-11-13T17:46:14Z,Al Jazeera English,What does David Cameron’s return to UK politics mean for the Middle East?
2023-11-13T07:15:45Z,Al Jazeera English,Rabbi helps occupied West Bank farmers amid rising Israeli settler violence
2023-11-13T18:18:47Z,Al Jazeera English,‘Not just a number’: A protest and a funeral in the West Bank
2023-11-13T03:17:00Z,ABC News,"Montreal Jewish school targeted in shooting for 2nd time in a week, police say"
2023-11-13T12:03:05Z,Al Jazeera English,What is a ‘human shield’ and why is Israel using the term in Gaza?
2023-11-13T09:29:12Z,Al Jazeera English,‘Very risky’: Israel faces months-long campaign against Hamas Gaza tunnels
2023-11-13T12:04:47Z,Al Jazeera English,"Israel clamps down on Al Mayadeen, steps back on threats to Al Jazeera"
2023-11-13T12:17:08Z,Al Jazeera English,Death and disease as Israeli troops approach Gaza’s al-Shifa Hospital
2023-11-13T15:49:09Z,Al Jazeera English,‘Patients are dying’: What we know about Gaza hospitals under Israeli siege
2023-11-13T18:48:11Z,Al Jazeera English,UNRWA says fuel shortage will shut down aid work in Gaza within 48 hours
2023-11-13T13:37:45Z,Al Jazeera English,What’s the red triangle being used by pro-Palestinian activists?
2023-11-13T20:03:50Z,Al Jazeera English,At least two killed in Israeli strike on southern Lebanon as tensions soar
2023-11-13T07:26:27Z,Al Jazeera English,More death and destruction in Gaza as Israeli attacks continue
2023-11-13T09:43:12Z,Al Jazeera English,Never forget is now
2023-11-13T15:22:46Z,Al Jazeera English,"In a flash, Melissa Joudah lost 60 family members and use of her legs"
2023-11-13T02:43:40Z,Al Jazeera English,"More than 180,000 join marches against anti-Semitism in France"
2023-11-13T02:14:51Z,Al Jazeera English,Gaza’s two biggest hospitals cease operations as WHO warns of rising deaths
2023-11-13T19:31:31Z,BBC News,LTA removes council member over Israel-Gaza post
2023-11-13T14:19:10Z,Al Jazeera English,"‘Bring Hersh Home’: Football club waits for Israeli ‘leftie’, Hamas captive"
2023-11-13T18:08:57Z,BBC News,British-Palestinians ask PM for urgent meeting over Gaza
2023-11-13T07:39:01Z,Al Jazeera English,Russian and US air strikes attack targets in Syria
2023-11-13T17:12:26Z,Al Jazeera English,Why UK Home Secretary Suella Braverman was sacked
2023-11-13T17:17:01Z,Al Jazeera English,Muslim shops in India are boycotting Israeli products
2023-11-13T18:00:09Z,BBC News,Brother of Hamas victim fears antisemitism in UK
2023-11-13T15:57:00Z,CBS News,"In Gaza, dozens of babies' lives said to be at risk as incubators shut down"
2023-11-13T19:38:13Z,NBC News,Israel-Hamas war stokes tensions in Europe
2023-11-13T15:16:37Z,The Wall Street Journal,Town That Has Been Refuge for Jews and Muslims Now Sees Divisions...
2023-11-13T00:13:00Z,CBS News,Aid slow to arrive in Gaza
2023-11-13T04:20:01Z,Al Jazeera English,US carries out two more strikes on Iran-backed groups in Syria
2023-11-13T12:07:07Z,Al Jazeera English,"If Gaza was in your city, how much would be destroyed?"
2023-11-13T11:22:43Z,BBC News,Gaza hospitals caught on front line of Israel-Hamas war
2023-11-13T13:52:33Z,CBS News,California woman visiting her mother in Gaza escapes amid war
2023-11-13T16:44:01Z,CBS News,U.S. State Department spokesperson on crisis at Gaza hospitals
2023-11-13T15:29:52Z,CBS News,"American struggles with guilt after evacuating Gaza: ""Guilty to eat, guilty to sleep"""
2023-11-14T14:09:19Z,BBC News,Gaza war: US and UK raise pressure on Israel to protect hospitals
2023-11-14T16:12:43Z,BBC News,Arab and Muslim leaders blame West for Gaza misery
2023-11-14T16:47:40Z,Vice News,"Israeli-Canadian Peace Activist’s Remains Identified, Weeks After Believed Kidnapped"
2023-11-14T16:27:55Z,Vice News,What It's Like Being Jewish or Palestinian in Germany Right Now
2023-11-14T08:30:43Z,Al Jazeera English,Gaza war pushes tumultuous Israel-Turkey ties into ‘deep freezer’
2023-11-14T11:53:29Z,BBC News,Canadian peace advocate Vivian Silver confirmed killed in Hamas attack
2023-11-14T08:00:00Z,Vice News,A Gaza Musician Has Been Documenting the Daily Reality of the War
2023-11-14T07:57:02Z,Al Jazeera English,"Israel-Hamas war: List of key events, day 39"
2023-11-14T13:34:30Z,ABC News,"Jewish protesters stage sit-in at California federal building, demand Gaza cease-fire"
2023-11-14T11:16:59Z,Politico,Newsom pushes California universities to boost campus safety as protests rage over Mideast war
2023-11-14T00:57:52Z,Al Jazeera English,Anti-Palestinian sentiment rises amid bipartisan US support for Israel
2023-11-14T23:36:04Z,Politico,"Thousands of supporters of Israel rally in Washington, crying ‘never again’"
2023-11-14T13:38:00Z,Al Jazeera English,"Hezbollah’s strategic calculation: Israel, Gaza and the domestic equation"
2023-11-14T00:01:57Z,Al Jazeera English,"Indonesians boycott McDonald’s, Starbucks over support for Israel"
2023-11-14T22:28:35Z,Politico,Calls grow to evacuate Gaza’s largest hospital as Israel and Hamas battle just outside
2023-11-14T14:46:04Z,Al Jazeera English,"Unverified rumours of Russia arming Hamas persist, as war rages in Gaza"
2023-11-14T02:43:40Z,Al Jazeera English,Canadian peace activist confirmed dead after going missing in Hamas attacks
2023-11-14T01:45:46Z,Al Jazeera English,Biden says Gaza hospital must be protected as tanks reportedly close in
2023-11-14T11:17:45Z,Al Jazeera English,Israeli minister supports ‘voluntary migration’ of Palestinians in Gaza
2023-11-14T09:31:53Z,Al Jazeera English,Palestinian children in the West Bank are also under attack
2023-11-14T09:07:55Z,Al Jazeera English,US President Biden sued for ‘complicity’ in Israel’s genocide in Gaza
2023-11-14T10:06:04Z,ABC News,Tens of thousands expected in DC for Israel rally
2023-11-14T10:27:48Z,Al Jazeera English,"Amid the ruins, Palestinians struggle to survive in Gaza"
2023-11-14T10:43:55Z,Al Jazeera English,"Out of medicines, care: Gaza’s cancer patients face death amid Israel war"
2023-11-14T21:13:45Z,Politico,"Hillary Clinton rebuts calls for ceasefire, says Hamas rule in Gaza must end"
2023-11-14T18:21:39Z,Al Jazeera English,Gaza’s al-Shifa Hospital forced to bury dead patients in ‘mass grave’
