Date Published,News Outlet,Title
2023-11-04T02:00:20Z,CBS News,11/3: CBS News Weekender
2023-11-04T11:00:00Z,NBC News,"Parallel lives, together: How some Jewish and Palestinian Americans are navigating tensions"
2023-11-04T12:09:27Z,CBS News,Eye Opener: Shooting overnight in Cincinnati
2023-11-04T11:00:00Z,Politico,‘It Feels Like the New McCarthyism’: How the Israel-Hamas War Is Redefining the Limits of Free Speech
2023-11-03T11:30:00Z,The Washington Post,Israeli leaders shouldn’t neglect the history of fights against terrorism
2023-11-05T20:49:24Z,Politico,Gaza has lost telecom contact again; Israel’s military says it has surrounded Gaza City
2023-11-05T17:55:05Z,Politico,Obama hints at split with Biden over Israel
2023-11-05T16:33:59Z,Politico,Michigan Democrats bash Tlaib for Palestinian comments
2023-11-05T11:40:39Z,Politico,Blinken meets Palestinian leader in West Bank
2023-11-05T16:02:14Z,Politico,Bernie Sanders says Senate should use aid package to force Israel to change
2023-11-05T18:21:28Z,Politico,Anti-Defamation League director: 388 percent increase in antisemitism
2023-11-05T16:21:28Z,ABC News,Arab Muslim student at Stanford hurt in hit-and-run on campus: University police
2023-11-05T15:31:13Z,Politico,War in Gaza adds to Democratic concerns about Biden's 2024 chances
2023-11-05T13:28:19Z,CBS News,U.S. Secretary of State Antony Blinken meets with Palestinian Authority president during West Bank trip
2023-11-05T14:30:12Z,CBS News,"Poll: Parties divide over aid to Israel, Ukraine"
2023-11-05T04:11:53Z,CNN,Israel-Hamas war rages as outcry grows over Gaza crisis
2023-11-05T17:48:00Z,CBS News,"Transcript: Husam Zomlot, Palestinian Ambassador to the United Kingdom, on ""Face the Nation,"" Nov. 5, 2023"
2023-11-05T18:33:23Z,CBS News,"Israeli diplomat: Hamas is ""playing for time"" in releasing hostages"
2023-11-05T22:03:45Z,NBC News,Democrats criticize Rep. Rashida Tlaib for her pro-Palestinian comments
2023-11-05T19:12:26Z,CBS News,"Full transcript of ""Face the Nation,"" Nov. 5, 2023"
2023-11-05T16:26:00Z,CBS News,War between Israel and Hamas is fueling anger in the U.S. as hate incidents rise
2023-11-05T16:22:28Z,CBS News,"More than 300 Americans have left Gaza in recent days, Biden official says"
2023-11-05T17:35:00Z,CBS News,"Husam Zomlot, Palestinian Authority ambassador to the UK, repeatedly refuses to condemn Hamas attack"
2023-11-05T17:27:12Z,CBS News,"Michael Herzog, Israeli Ambassador to the U.S., on ""Face the Nation,"" Nov. 5, 2023"
2023-11-05T14:22:03Z,CBS News,"Transcript: Jon Finer, deputy National Security Adviser, on ""Face the Nation,"" Nov. 5, 2023"
2023-11-05T04:47:02Z,ABC News,"Live updates | Israeli warplanes hit refugee camp in Gaza Strip, killing at least 33 people"
2023-11-05T23:50:24Z,CBS News,Blinken makes surprise West Bank visit amid Israel-Hamas war | 60 Minutes
2023-11-05T05:18:29Z,ABC News,"Israeli jets strike Gaza refugee camp, as US fails to win immediate support for pause in fighting"
2023-11-05T00:06:26Z,ABC News,Arab leaders push for an Israel-Hamas cease-fire now. Blinken says that could be counterproductive
2023-11-05T14:14:33Z,ABC News,Families of Israel hostages fear the world will forget. So they're traveling to be living reminders
2023-11-05T09:20:09Z,NBC News,LIVE BLOG
2023-11-05T10:54:33Z,ABC News,"Blinken meets Palestinian leader in West Bank, stepping up Mideast diplomacy as Gaza war escalates"
2023-11-05T00:06:30Z,ABC News,Protest marches from US to Berlin call for immediate halt to Israeli bombing of Gaza
2023-11-05T14:31:49Z,CBS News,"Transcript: Reps. Jason Crow and Tony Gonzales on ""Face the Nation,"" Nov. 5, 2023"
2023-11-05T16:58:01Z,Politico,Playbook: ‘Nobody’s hands are clean’
2023-11-05T00:06:22Z,ABC News,Arab leaders push for an Israel-Hamas cease-fire now. Blinken says that could be counterproductive
2023-11-05T22:03:45Z,NBC News,Rep. Rashida Tlaib faces criticism from Democrats over her Palestine remarks
2023-11-05T21:17:53Z,ABC News,"A woman and 3 children are killed by an Israeli airstrike in south Lebanon, local officials say"
2023-11-05T16:18:00Z,CBS News,Secretary of State Antony Blinken makes unannounced visit to West Bank
2023-11-05T16:18:00Z,CBS News,"More than 300 Americans have left Gaza in recent days, deputy National Security Adviser says"
2023-11-05T10:46:29Z,ABC News,"Blinken meets Palestinian leader in West Bank, stepping up Mideast diplomacy as Gaza war escalates"
2023-11-05T00:11:44Z,The Washington Post,"Flooding D.C. streets and bashing Biden, thousands demand Gaza cease-fire"
2023-11-05T12:00:00Z,Politico,‘I Just Couldn’t Take It’: How a Jewish Politician Decided to Confront Left-Wing Antisemitism
2023-11-05T17:33:00Z,CBS News,"Israeli ambassador for the U.S. says Hamas is ""playing for time"" in releasing the hostages"
2023-11-05T11:00:00Z,The Washington Post,White House frustrated by Israel’s onslaught but sees few options
2023-11-05T19:01:45Z,NBC News,Top House Republicans defend IRS cuts in GOP-led Israel aid bill
2023-11-05T12:45:00Z,The Washington Post,Elite colleges failed to fight antisemitism. But these academics did.
2023-11-05T13:00:15Z,NBC News,Volodymyr Zelenskyy says Ukraine-Russia war not a 'stalemate' in exclusive interview
2023-11-05T17:30:00Z,CBS News,"Transcript: Ukrainian Ambassador to the U.S. Oksana Markarova on ""Face the Nation,"" Nov. 5, 2023"
2023-11-05T14:30:00Z,CBS News,"If Trump wins, more voters foresee better finances, staying out of war"
2023-11-04T14:00:03Z,The Wall Street Journal,The Billionaire Donor Taking On His Alma Mater Over Antisemitism...
2023-11-05T17:54:11Z,CBS News,"Face The Nation: Zomlot, Crow, Gonzales, Markarova"
2023-11-05T15:35:28Z,Politico,Mike Johnson defends House GOP's Israel aid plan
2023-11-05T12:30:14Z,Fox News,'I pray with them': Pro-Palestinian college activists share message for families of kidnapped Israelis
2023-11-06T21:45:28Z,ABC News,Indiana woman allegedly crashes 'on purpose' into what she thought was Jewish school
2023-11-06T05:20:35Z,ABC News,Israel-Gaza live updates: IDF says it's making progress in Gaza operation
2023-11-06T22:04:37Z,ABC News,Netanyahu to ABC's Muir: 'No cease-fire' without release of hostages
2023-11-06T00:39:38Z,Politico,Blinken shuttles from West Bank to Iraq trying to contain the fallout from Israel-Hamas war
2023-11-06T17:48:33Z,Politico,U.S. diplomats slam Israel policy in leaked memo
2023-11-06T12:49:36Z,Associated Press,IDF severs north from rest of territory ahead of push into Gaza City...
2023-11-06T10:00:00Z,Politico,"Israel, crime, migrants: How moderates are gaining ground in NYC"
2023-11-06T13:55:36Z,The Wall Street Journal,IDF Poised for Battle for Gaza City...
2023-11-06T11:00:00Z,NBC News,Why Israel’s bombardment of Gaza could be a potent recruitment tool for Hamas
2023-11-06T15:19:55Z,CBS News,Israeli troops surround Gaza City amid global outrage over Palestinian death toll
2023-11-06T15:01:23Z,CBS News,Netanyahu facing new calls to resign; Gaza civilians risking lives fleeing territory's north
2023-11-06T12:32:56Z,CBS News,Israel's war on Hamas rages on despite mounting calls for a cease-fire
2023-11-06T15:24:32Z,CBS News,Protesters demand Netanyahu's resignation as Israel-Hamas war enters fifth week
2023-11-06T21:53:56Z,NBC News,Rupi Kaur rejects Biden administration's Diwali invite over its response to Gaza
2023-11-06T17:00:06Z,CBS News,Netanyahu faces rising anger from within Israel after Hamas attack
2023-11-06T22:14:29Z,CBS News,GOP lawmakers renew effort to censure Tlaib over Israel rhetoric
2023-11-06T18:29:36Z,CBS News,Israel rejects calls for a cease-fire in Gaza as its troops encircle Gaza City
2023-11-06T16:37:15Z,Politico,George Norcross threatens to sue NFL after Eagles ejected him over American-Israeli flag
2023-11-06T15:21:02Z,CBS News,Israeli military: Less than 48 hours until troops enter Gaza City
2023-11-06T16:15:33Z,CBS News,Family learns girl first believed killed by Hamas is likely a hostage
2023-11-06T01:33:00Z,CBS News,Palestinian civilians suffer death and starvation as Israel continues to bomb Gaza
2023-11-06T19:58:32Z,ABC News,"Israelis overwhelmingly are confident in the justice of the Gaza war, even as world sentiment sours"
2023-11-06T05:00:17Z,CNN,Israel-Hamas war rages as outcry grows over Gaza crisis
2023-11-06T01:19:00Z,CBS News,"Lawmakers concerned about Israel's deadly siege, pro-Palestine protesters descend on capital"
2023-11-06T14:39:02Z,CBS News,"Blinken makes unannounced visits to West Bank, Iraq"
2023-11-06T05:00:18Z,CBS News,11/5: CBS Weekend News
2023-11-06T07:50:27Z,ABC News,Israeli troops surround Gaza City and cut off the northern part of the besieged territory
2023-11-06T13:26:04Z,ABC News,South Africa recalls ambassador and diplomatic mission to Israel and accuses it of genocide in Gaza
2023-11-06T05:35:06Z,ABC News,Live updates | Israeli warplanes hit refugee camps in Gaza while UN agencies call siege an 'outrage'
2023-11-06T20:35:55Z,CBS News,Israel's military says it hit 450 Hamas targets in the past day as it surrounds Gaza City
2023-11-06T01:32:00Z,CBS News,"Israel's military bombs refugee camps and ambulance convoy in Gaza, as anger mounts in Israel"
2023-11-06T15:19:49Z,CBS News,"Alabama Sen. Katie Boyd Britt on opposing cease-fire: ""We have to eradicate Hamas"""
2023-11-06T13:01:59Z,ABC News,"The Health Ministry in Hamas-ruled Gaza Strip says the Palestinian death toll in Israel-Hamas war now exceeds 10,000"
2023-11-06T10:14:24Z,ABC News,"Blinken wraps up frantic Mideast tour with tepid, if any, support for pauses in Gaza fighting"
2023-11-06T22:09:45Z,The Washington Post,"Tlaib draws criticism from fellow Democrats with comments about Israel, Palestinians"
2023-11-06T13:01:52Z,ABC News,"The Health Ministry in Hamas-ruled Gaza Strip says the Palestinian death toll in Israel-Hamas war now exceeds 10,000"
2023-11-06T16:00:24Z,CBS News,11/6: CBS News Mornings
2023-11-06T10:06:34Z,ABC News,"Blinken wraps up frantic Mideast tour with tepid, if any, support for pauses in Gaza fighting"
2023-11-06T12:45:00Z,The Washington Post,Blinken tries diplomacy built on emphathy
2023-11-06T21:26:06Z,ABC News,Protesters calling for Gaza cease-fire block road at Tacoma port while military cargo ship docks
2023-11-06T11:02:58Z,ABC News,Florida lawmakers to begin special session by expressing support of Israel
2023-11-06T10:00:33Z,The Washington Post,"In Israeli-Palestinian battle to sway Congress, only one side wins"
2023-11-06T11:10:30Z,ABC News,Florida lawmakers to begin special session by expressing support of Israel
2023-11-06T13:27:01Z,CBS News,Eye Opener: Blinken makes unannounced visit to Iraq as war rages in Gaza
2023-11-06T08:10:24Z,NBC News,Israel says troops have split Gaza in two
2023-11-06T11:03:03Z,ABC News,Florida lawmakers to begin special session by expressing support of Israel
2023-11-06T18:49:42Z,NBC News,An inside look at Israel’s mission to find and destroy Hamas’ vast tunnel network in northern Gaza
2023-11-06T21:02:36Z,ABC News,Rashida Tlaib defends pro-Palestinian video as rift among Michigan Democrats widens over war
2023-11-06T19:48:00Z,The Washington Post,Why Punishing People For Unpopular Speech Is A Bad Idea
2023-11-06T22:36:58Z,The Washington Post,A disgraced former Trump official wants to deport Palestinians
2023-11-06T11:26:18Z,ABC News,"Ailing Pope Francis meets with European rabbis and condemns antisemitism, terrorism, war"
2023-11-06T21:45:00Z,NBC News,A local Pennsylvania election puts national issues like abortion and Israel to the test
2023-11-06T16:29:59Z,NBC News,UMass Amherst student arrested after punching Jewish pupil and spitting on Israeli flag
2023-11-06T15:00:00Z,Politico,"How Biden navigated the perilous auto strike and lived, politically, to tell about it"
2023-11-06T17:09:00Z,CBS News,"Palestinian protester Ahed Tamimi arrested on suspicion of ""inciting violence"""
2023-11-07T19:54:54Z,ABC News,Rep. Rashida Tlaib faces 2nd censure resolution over her criticism of Israel
2023-11-07T02:54:24Z,ABC News,ABC's Muir presses Netanyahu on whether he takes responsibility for intel failures
2023-11-07T21:50:41Z,Politico,"Why the U.S. isn’t stopping this war, and other Middle East realities"
2023-11-07T17:07:37Z,Associated Press,PHOTOS...
2023-11-07T01:01:27Z,Politico,Israeli forces cut off north Gaza to isolate Hamas as advance on urban center looms
2023-11-07T12:43:36Z,Associated Press,Will have security role in Strip indefinitely...
2023-11-07T13:46:41Z,ABC News,WATCH: Moment of silence in Israel marks month since Hamas attack
2023-11-07T03:45:41Z,ABC News,"Arizona man arrested, charged for allegedly threatening to kill rabbi"
2023-11-07T20:59:00Z,Politico,US confident Israel is inching toward its view on humanitarian pause
2023-11-07T23:10:16Z,Politico,Vote over Israel exposes rift within Florida Democrats
2023-11-07T22:34:17Z,ABC News,WATCH: Tlaib tears up as she defends herself against censure move over Israel criticism
2023-11-07T12:38:35Z,ABC News,"Jewish man killed in altercation in California, sheriff and local groups say"
2023-11-07T13:42:13Z,CBS News,One month has passed since the Israel-Hamas war began on Oct. 7
2023-11-07T15:16:59Z,CBS News,"Israel continues Gaza bombardment 1 month after Oct. 7 attacks,"
2023-11-07T23:12:25Z,NBC News,Jewish man who died after dueling protests wasn't afraid to make his voice heard
2023-11-07T00:28:01Z,CBS News,"U.S. urges Israel to stop using ""dumb bombs"" in Gaza"
2023-11-07T05:02:23Z,CNN,Israel-Hamas war rages as outcry grows over Gaza crisis
2023-11-07T22:02:00Z,CBS News,"U.S. doesn't support reoccupation of Gaza, national security council source says"
2023-11-07T15:22:03Z,CBS News,"Israeli girl's father pleads with Hamas: ""At least let the children go"""
2023-11-07T15:13:39Z,CBS News,"Month of war said to have displaced 70% of Gazans, killed more than 10,300"
2023-11-07T15:09:02Z,CBS News,"Father of kidnapped Israeli girl makes plea: ""At least let the children go"""
2023-11-07T13:53:58Z,NBC News,"Chile's Palestinian community, largest outside Middle East, makes its voice heard on Gaza"
2023-11-07T22:42:00Z,CBS News,Biden says he asked Netanyahu for a pause in fighting on Monday
2023-11-07T18:59:02Z,CBS News,"Netanyahu says Israel will have ""security responsibility"" in Gaza after war"
2023-11-07T18:22:00Z,CBS News,House to take up renewed effort to censure Tlaib amid bipartisan backlash
2023-11-07T22:57:03Z,CBS News,Family members of Israeli hostages speak out
2023-11-07T16:12:42Z,CBS News,"Netanyahu facing resignation calls for Oct. 7 security failures, Gaza bombardment"
2023-11-07T03:53:48Z,NBC News,"Man dies after hitting head during Israel and Palestinian rallies in California, officials say"
2023-11-07T16:58:03Z,ABC News,Fighting against fentanyl: How border agents are working to thwart drug smuggling
2023-11-07T00:45:02Z,CBS News,Where U.S. military assets are positioned near Israel
2023-11-07T00:29:00Z,CBS News,U.S. increases military presence in Middle East amid Israel-Hamas war
2023-11-07T05:41:00Z,CBS News,69-year-old killed during opposing protests over Israel-Hamas conflict
2023-11-07T15:04:59Z,CBS News,"Blinken in Japan for G7 talks on Israel-Hamas war, Ukraine"
2023-11-07T10:00:00Z,Politico,Opinion | How the Israel-Gaza Conflict Can Avoid Ending in Stalemate
2023-11-07T16:25:37Z,CBS News,"Status of Hamas' hostages unknown, Netanyahu says cease-fire won't happen without their release"
2023-11-07T14:14:03Z,ABC News,Cyprus has a plan for a humanitarian sea corridor to Gaza and will present it to EU leaders
2023-11-07T20:37:00Z,CBS News,Jewish protester death remains under investigation as eyewitness accounts conflict
2023-11-07T20:11:10Z,NBC News,"In tensions over Israel-Hamas war, college campuses confront violent threats"
2023-11-07T00:30:00Z,NBC News,U.S. struggles to exert influence as war rages in Gaza
2023-11-07T10:00:00Z,Politico,Internal debates in Biden world over whether to go harder at Trump
2023-11-07T22:32:23Z,NBC News,Israeli rocket alert apps surge as more Jewish Americans seek a window on the war
2023-11-07T21:02:37Z,ABC News,House advances effort to censure Rashida Tlaib over her rhetoric about the Israel-Hamas war
2023-11-07T18:22:27Z,ABC News,How Lebanon's Hezbollah group became a critical player in the Israel-Hamas war
2023-11-07T13:59:55Z,NBC News,Woman arrested after driving car into Indianapolis building she thought was `Israel school’
2023-11-07T19:50:30Z,ABC News,Cyprus official says Israel-Hamas war may give an impetus to regional energy projects
2023-11-07T11:52:19Z,NBC News,Israel says it will take 'security responsibility' for Gaza after war ends
2023-11-07T00:28:02Z,CBS News,Israel's military says it has surrounded Gaza City
2023-11-07T19:09:56Z,ABC News,"Israeli military says ground its forces are battling Hamas ""in the depths"" of Gaza City"
2023-11-07T10:38:35Z,ABC News,Lebanese woman and her 3 granddaughters killed in Israeli strike laid to rest
2023-11-07T02:19:03Z,CBS News,11/6: Prime Time with John Dickerson
2023-11-07T09:30:00Z,NBC News,Voter groups warn Biden his stance on Gaza could suppress youth turnout next year
2023-11-07T18:30:35Z,NBC News,"Republican senator calls for TikTok ban, citing influence on Israel-Hamas war opinions"
2023-11-07T17:04:15Z,Politico,Axelrod on Biden: I didn’t tell him to drop out
2023-11-07T18:30:15Z,CNN,"Yellen to defend IRS in Tuesday speech, say Republican-proposed cuts would be ‘damaging’"
2023-11-07T18:12:11Z,NBC News,House to vote again on censuring Rep. Rashida Tlaib over Israel remarks
2023-11-07T01:35:00Z,CBS News,"U.S. discourages Israel's use of ""dumb bombs"" due to high civilian casualty rate"
2023-11-08T11:41:59Z,ABC News,"Father thought daughter was killed by Hamas, learns she's being held hostage"
2023-11-08T00:16:37Z,Politico,Israel fights Hamas deep in Gaza City
2023-11-08T03:31:46Z,Politico,Rashida Tlaib censure passes
2023-11-08T18:28:06Z,CBS News,"Half of a million Gazans facing ""death by starvation,"" aid group says"
2023-11-08T00:28:23Z,Politico,"Man involved in confrontation with Jewish protester who died called 911, cooperated with police"
2023-11-08T17:43:49Z,CBS News,Some GOP presidential contenders vow to punish students protesting against Israel
2023-11-08T03:00:03Z,CBS News,Rupi Kaur declines White House's Diwali invite over Israel-Hamas war
2023-11-08T23:04:13Z,CBS News,Democrats urge Biden to protect Palestinians in the U.S. from deportation
2023-11-08T19:10:41Z,CBS News,"What's the difference between a ""pause"" and a ""cease-fire"" in the Israel-Hamas war?"
2023-11-08T22:08:14Z,ABC News,French authorities investigating possible foreign link to Star of David graffiti
2023-11-08T08:47:45Z,NBC News,Israel says troops are in 'heart' of Gaza City
2023-11-08T13:44:08Z,CBS News,House votes to censure Rep. Rashida Tlaib over controversial remarks about Israel and Palestine war
2023-11-08T15:16:31Z,CBS News,Embedding with Israeli forces inside Gaza
2023-11-08T09:13:13Z,ABC News,North Korea threatens to respond to propaganda leaflets with a 'shower of shells'
2023-11-08T00:35:39Z,CBS News,Inside Israel's ground assault in Gaza
2023-11-08T13:44:53Z,CBS News,CBS News' Charlie D'Agata joins Israel Defense Forces on an embed inside Gaza
2023-11-08T05:00:22Z,CNN,Israel-Hamas war rages as outcry grows over Gaza crisis
2023-11-08T00:00:48Z,CBS News,An inside look at Israel's ground assault in Gaza
2023-11-08T20:38:03Z,CBS News,"Without Israeli hostages released, is there a chance for a humanitarian pause in Gaza?"
2023-11-08T14:06:22Z,Politico,Ron DeSantis' biggest donor considers abandoning him for Trump
2023-11-08T14:52:40Z,CBS News,"Foreign Policy Adviser Dan Senor on new book, ""The Genius of Israel,"" and Israel-Hamas War"
2023-11-08T17:30:43Z,CBS News,Is a cease-fire between Israel and Hamas feasible?
2023-11-08T19:57:24Z,NBC News,"An estimated 50,000 civilians flee as Israel says troops enter the 'heart' of Gaza City"
2023-11-08T00:42:24Z,CBS News,Jewish man dies after clash at dueling rallies
2023-11-08T21:50:00Z,CBS News,U.S. MQ-9 Drone shot down off the coast of Yemen
2023-11-08T12:46:52Z,NBC News,Key election takeaways and Swifties skeptical of new correspondent: Morning Rundown
2023-11-08T16:42:00Z,CBS News,Tim Scott invites Florida Jewish students to GOP debate
2023-11-08T14:46:23Z,ABC News,"G7 nations urge 'urgent action' to help civilians trapped in Gaza, including pauses in the fighting"
2023-11-08T21:56:01Z,Politico,GOP sees gains in battleground NY. What it says for 2024.
2023-11-08T22:00:20Z,CBS News,"Republican voters want to hear about lowering inflation, not abortion or Trump"
2023-11-08T05:18:26Z,ABC News,"Americans divided over Israel response to Hamas attacks, AP-NORC poll shows"
2023-11-08T21:26:35Z,ABC News,Democratic lawmakers want President Biden to protect Palestinians in US from being forced home
2023-11-08T17:03:26Z,NBC News,"U.S., Israel, Qatar discussing pause in Gaza fighting of up to three days, diplomats say"
2023-11-08T10:00:00Z,Politico,Opinion | The First Post-Twitter Global Conflict
2023-11-08T17:58:32Z,ABC News,"No, Dior didn’t replace Bella Hadid with an Israeli model over her comments on the Israel-Hamas war"
2023-11-08T00:54:00Z,CBS News,Traveling with Israeli army inside northern Gaza
2023-11-08T19:01:00Z,CBS News,5 GOP candidates are set to face off in third Republican debate. Here's what to know.
2023-11-08T17:06:20Z,CBS News,5 candidates set to face off in Miami for third Republican debate tonight
2023-11-08T11:21:47Z,NBC News,Synagogue and Jewish community center in Montreal hit by attempted firebomb attack
2023-11-08T16:57:37Z,CBS News,Israeli forces say they've reached heart of Gaza City
2023-11-08T03:32:36Z,The Washington Post,House votes to censure Rep. Rashida Tlaib over comments about Israel
2023-11-08T13:05:16Z,CBS News,Eye Opener: Ohio voters pass constitutional amendment protecting access to abortions
2023-11-08T02:56:02Z,CBS News,11/7: Prime Time with John Dickerson
2023-11-07T18:41:02Z,CBS News,Reporting on Israel's Iron Dome in 2013 | 60 Minutes Archive
2023-11-09T00:33:47Z,Politico,"Back from Gaza, Michigan couple recall fear and desperation"
2023-11-09T22:17:01Z,Politico,Pro-Palestinian groups targeted by DeSantis still allowed at Florida universities
2023-11-09T11:55:16Z,ABC News,Another chance to critique Trump gets lost in side fights at 3rd GOP debate: ANALYSIS
2023-11-09T04:22:46Z,ABC News,"Nikki Haley battles Ramaswamy and Desantis, and 4 more Republican debate takeaways"
2023-11-09T20:50:36Z,ABC News,"Biden meets with UAW president, calls for union deals across auto industry"
2023-11-09T21:00:24Z,Politico,Harvard president condemns pro-Palestinian slogan
2023-11-09T03:42:57Z,ABC News,WATCH: Key moments from GOP debate in Miami
2023-11-09T08:50:17Z,NBC News,"50,000 flee Gaza City as Israel battles Hamas"
2023-11-09T13:00:25Z,CBS News,"Talks said to be underway for 3-day ceasefire in Gaza to let aid in, hostages out"
2023-11-09T16:05:00Z,CBS News,Israel agrees to daily 4-hour humanitarian pauses in northern Gaza fighting
2023-11-09T03:30:29Z,CBS News,Israel says these photos show Hamas rockets in and near U.N. facilities in Gaza
2023-11-09T15:17:17Z,CBS News,State Department rushes to respond to internal outcry over Israel-Hamas war
2023-11-09T01:14:53Z,CBS News,Israeli forces continue push into Gaza City
2023-11-09T13:26:17Z,CBS News,"The Associated Press reports possible ceasefire that could allow for Gaza aid, hostage release"
2023-11-09T20:42:48Z,CBS News,"""Unprecedented surge"" in anti-Arab, anti-Muslim incidents reported in U.S."
2023-11-09T00:30:10Z,CBS News,"CIA chief heads to Doha as hostage, aid efforts continue amid Israel-Hams war"
2023-11-09T19:28:02Z,CBS News,Daily humanitarian pauses in Gaza: What to know
2023-11-09T15:00:02Z,CBS News,"Negotiations underway for 3-day humanitarian cease-fire in Gaza, AP reports"
2023-11-09T22:14:25Z,Politico,Who’s the biggest China Hawk? GOP candidates beat up on TikTok.
2023-11-09T05:00:17Z,CNN,Israel-Hamas war rages as outcry grows over Gaza crisis
2023-11-09T02:50:00Z,CBS News,Concerns grow over free speech in Israel amid war
2023-11-09T10:00:00Z,Politico,Junior leader turned Biden foe: How Dean Phillips fell from Democratic grace
2023-11-09T02:18:13Z,Politico,Hunter Biden sues former Overstock.com CEO
2023-11-09T01:04:00Z,CBS News,"Third Republican debate to focus on Israel, foreign policy"
2023-11-09T13:49:09Z,CBS News,"John Kirby, spokesman for the National Security Council, talks developments in the Middle East"
2023-11-09T17:58:40Z,CBS News,"Israel agrees to daily 4-hour humanitarian pauses in Gaza, White House says"
2023-11-09T00:02:27Z,Politico,The DeSantis-Haley cagematch for second place is about to begin
2023-11-09T17:26:56Z,ABC News,"Fights in bread lines, despair in shelters: War threatens to unravel Gaza's close-knit society"
2023-11-09T17:27:43Z,CBS News,Iran's Assassins | Sunday on 60 Minutes
2023-11-09T17:30:47Z,NBC News,"Israel to pause fighting for four hours daily in northern Gaza, U.S. says"
2023-11-09T05:26:23Z,ABC News,"Nearly half of Democrats disapprove of Biden's response to the Israel-Hamas war, AP-NORC poll shows"
2023-11-09T01:50:35Z,ABC News,"Israeli military tour of northern Gaza reveals ravaged buildings, toppled trees, former weapons lab"
2023-11-09T05:18:52Z,ABC News,Western and Arab officials are gathering in Paris to find ways to provide aid to civilians in Gaza
2023-11-09T13:28:54Z,NBC News,Israel's president tells NBC News there's no 'real proposal' from Hamas for deal to free hostages
2023-11-09T23:22:00Z,CBS News,Biden says he asked Netanyahu for 3-day fighting pause in Gaza
2023-11-08T14:55:18Z,CNN,The latest on the 2024 campaign and GOP debate
2023-11-08T15:00:00Z,Politico,Trump killed the argument he can’t beat Biden. Now his rivals are down to ‘divinity or luck.’
2023-11-09T13:13:48Z,CBS News,Eye Opener: U.S. carries out airstrikes on Syria weapons facility
2023-11-09T18:22:54Z,ABC News,Satellite photos analyzed by AP show an axis of Israeli push earlier this week into the Gaza Strip
2023-11-09T04:55:00Z,CBS News,Assessing Nikki Haley's performance at third Republican debate
2023-11-09T22:43:26Z,CNN,Today's news in 10 minutes
2023-11-09T14:38:49Z,ABC News,Uzbekistan hosts summit of regional economic alliance
2023-11-08T05:18:25Z,ABC News,"Third GOP debate will focus on Israel and foreign policy, but also on who could beat Donald Trump"
2023-11-09T10:38:33Z,ABC News,The UK's interior minister accuses police of favoring pro-Palestinian protesters
2023-11-09T15:50:04Z,ABC News,White House: Israel agrees to 4-hour daily 'humanitarian pauses' in fighting in Northern Gaza to allow civilians to flee
2023-11-09T21:32:06Z,NBC News,"As people across the U.S. hang posters of Hamas hostages, others tear them down"
2023-11-08T12:14:28Z,ABC News,"21 Syrian pro-government militiamen killed in overnight ambush by Islamic State group, reports say"
2023-11-08T22:22:10Z,ABC News,Florida wraps up special session to support Israel as DeSantis campaigns for president
2023-11-08T21:26:37Z,ABC News,"5 Republicans will take the stage in Miami, while Trump holds a rally nearby. Follow live updates"
2023-11-09T02:42:58Z,NBC News,GOP presidential candidates compete to be seen as closest to Israel in debate
2023-11-08T22:22:05Z,ABC News,Florida wraps up special session to support Israel as DeSantis campaigns for president
2023-11-08T21:26:33Z,ABC News,"5 Republicans will take the stage in Miami, while Trump holds a rally nearby. Follow live updates"
2023-11-09T23:59:48Z,NBC News,White House knocks Ron DeSantis over “so-called Islamophobia” remark at GOP debate
2023-11-08T18:55:00Z,CBS News,Gas prices are plunging. Here's what to expect for the holidays.
2023-11-09T04:44:43Z,Politico,"Who won, who lost and who went ‘unhinged’ in Miami"
2023-11-09T20:56:13Z,ABC News,Demonstrators brawl outside LA's Museum of Tolerance after screening of Hamas attack video
2023-11-09T10:54:33Z,ABC News,Germans commemorate 'Night of Broken Glass' terror as antisemitism is on the rise again
2023-11-10T21:34:52Z,ABC News,Ohio State reports 2 antisemitic incidents against students in 24 hours
2023-11-10T01:41:07Z,ABC News,Sketch released of suspect sought in alleged hit-and-run hate crime at Stanford
2023-11-10T00:38:11Z,Politico,Christie heading to Israel
2023-11-10T12:38:41Z,NBC News,IDF nears Gaza City hospitals and breast implants used in life-saving surgery: Morning Rundown
2023-11-10T13:06:07Z,ABC News,Biden and Xi will meet Wednesday for talks managing fraught US-China relations
2023-11-10T15:41:38Z,CBS News,"Fathers away from home ""sick with worry"" for family in Gaza"
2023-11-10T11:24:00Z,CBS News,"Blinken says ""more needs to be done"" to protect Palestinians"
2023-11-10T05:51:16Z,ABC News,French leader mad over march against antisemitism
2023-11-10T16:09:24Z,CBS News,Palestinians trapped in Israel can't get home to families in Gaza
2023-11-10T03:55:18Z,Politico,Biden wanted to talk American jobs in Windy City — but can't escape Gaza backdraft
2023-11-10T11:00:09Z,CBS News,Senate Armed Services Chairman Jack Reed on Israel-Hamas conflict
2023-11-10T10:03:56Z,CBS News,"Israel's ""SNL"" takes aim at American college campuses"
2023-11-10T16:29:02Z,CBS News,"More airstrikes close to several hospitals in Gaza, Hamas says"
2023-11-10T05:01:21Z,CNN,Israel-Hamas war rages as outcry grows over Gaza crisis
2023-11-10T19:49:33Z,CBS News,Hamas-run health ministry releases video inside Al-Shifa hospital in Gaza
